date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:47:20	97804/97804	---M--	200	added ('OK')	font/woff	etag:%2268527649-17e0c%22	https://www.uogplc.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from https://www.uogplc.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
02:47:20	151368/151368	---M--	200	added ('OK')	application/octet-stream	etag:%2268527649-24f48%22	https://www.uogplc.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from https://www.uogplc.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
02:47:20	749223/749223	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2268527649-b6ea7%22	https://www.uogplc.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from https://www.uogplc.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
02:47:21	34034/34034	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2268527649-84f2%22	https://www.uogplc.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	(from https://www.uogplc.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
02:47:21	34034/34034	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2268527649-84f2%22	https://www.uogplc.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot?	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41d.eot	(from https://www.uogplc.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
02:47:21	13276/13276	---M--	200	added ('OK')	font/woff2	etag:%2268527649-33dc%22	https://www.uogplc.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from https://www.uogplc.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
02:47:21	16276/16276	---M--	200	added ('OK')	font/woff	etag:%2268527649-3f94%22	https://www.uogplc.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from https://www.uogplc.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
02:47:22	33736/33736	---M--	200	added ('OK')	application/octet-stream	etag:%2268527649-83c8%22	https://www.uogplc.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from https://www.uogplc.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
02:47:23	4885/4885	---MCZ	200	added ('OK')	text/css	etag:W/%226852a8f7-1315%22	http://www.uogplc.com/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/css/main/plus-extra-adv/plus-extra-adv.min.css?ver=1755639299	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/css/main/plus-extra-adv/plus-extra-adv.mina4ad.css	(from https://www.uogplc.com/about-us/business-model/)
02:47:24	144714/144714	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2268527649-2354a%22	https://www.uogplc.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from https://www.uogplc.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
02:47:24	684/684	---MCZ	200	added ('OK')	text/css	etag:W/%226852a8f7-2ac%22	http://www.uogplc.com/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/css/main/plus-extra-adv/plus-alignmnet.css?ver=1755639299	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/css/main/plus-extra-adv/plus-alignmneta4ad.css	(from https://www.uogplc.com/about-us/business-model/)
02:47:24	1277/1277	---MCZ	200	added ('OK')	text/css	etag:W/%226852a8d6-4fd%22	http://www.uogplc.com/wp-content/plugins/theplus_elementor_addon/assets/css/main/plus-extra-adv/plus-reveal-animate.css?ver=1755639299	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/plugins/theplus_elementor_addon/assets/css/main/plus-extra-adv/plus-reveal-animatea4ad.css	(from https://www.uogplc.com/about-us/business-model/)
02:47:25	22631/22631	---MCZ	200	added ('OK')	text/css	etag:W/%226852a8d6-5867%22	http://www.uogplc.com/wp-content/plugins/theplus_elementor_addon/assets/css/main/tabs-tours/plus-tabs-tours.css?ver=1755639299	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/plugins/theplus_elementor_addon/assets/css/main/tabs-tours/plus-tabs-toursa4ad.css	(from https://www.uogplc.com/about-us/business-model/)
02:47:25	3968/3968	---MCZ	200	added ('OK')	text/css	etag:W/%226852a8f7-f80%22	http://www.uogplc.com/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/css/main/tp-button/tp-button-style.css?ver=1755639299	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/css/main/tp-button/tp-button-stylea4ad.css	(from https://www.uogplc.com/about-us/business-model/)
02:47:26	3040/3040	---MCZ	200	added ('OK')	text/css	etag:W/%226852a8f7-be0%22	http://www.uogplc.com/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/css/main/tp-button/tp-button-style-13.css?ver=1755639299	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/css/main/tp-button/tp-button-style-13a4ad.css	(from https://www.uogplc.com/about-us/business-model/)
02:47:26	2943/2943	---MCZ	200	added ('OK')	text/css	etag:W/%226852a8f7-b7f%22	http://www.uogplc.com/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/css/main/tp-button/tp-button-style-9.css?ver=1755639299	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/css/main/tp-button/tp-button-style-9a4ad.css	(from https://www.uogplc.com/about-us/business-model/)
02:47:26	23160/23160	---MCZ	200	added ('OK')	text/css	etag:W/%226852a8d6-5a78%22	http://www.uogplc.com/wp-content/plugins/theplus_elementor_addon/assets/css/main/image-factory/plus-image-factory.min.css?ver=1755639299	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/plugins/theplus_elementor_addon/assets/css/main/image-factory/plus-image-factory.mina4ad.css	(from https://www.uogplc.com/about-us/business-model/)
02:47:27	31872/31872	---MCZ	200	added ('OK')	text/css	etag:W/%226852a8d6-7c80%22	http://www.uogplc.com/wp-content/plugins/theplus_elementor_addon/assets/css/main/navigation-menu/plus-nav-menu.min.css?ver=1755639299	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/plugins/theplus_elementor_addon/assets/css/main/navigation-menu/plus-nav-menu.mina4ad.css	(from https://www.uogplc.com/about-us/business-model/)
02:47:27	335/335	---MCZ	200	added ('OK')	text/css	etag:W/%2268527649-14f%22	https://www.uogplc.com/wp-content/plugins/elementor/assets/lib/animations/styles/bounceInRight.min.css?ver=3.29.2	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/plugins/elementor/assets/lib/animations/styles/bounceInRight.min2801.css	(from https://www.uogplc.com/about-us/business-model/)
02:47:27	16983/16983	---MCZ	200	added ('OK')	text/css	etag:W/%2268527652-4257%22	https://www.uogplc.com/wp-content/plugins/elementor-pro/assets/css/widget-posts.min.css?ver=3.29.2	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/plugins/elementor-pro/assets/css/widget-posts.min2801.css	(from https://www.uogplc.com/about-us/business-model/)
02:47:27	32246/32246	---MCZ	200	added ('OK')	text/css	etag:W/%22685be7f6-7df6%22	https://www.uogplc.com/wp-content/uploads/elementor/css/post-4137.css?ver=1755639299	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/uploads/elementor/css/post-4137a4ad.css	(from https://www.uogplc.com/about-us/business-model/)
02:47:29	93220/93220	---MCZ	200	added ('OK')	application/json	date:Fri,%2005%20Sep%202025%2001:47:30%20GMT	https://www.uogplc.com/wp-json/wp/v2/pages/4137	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-json/wp/v2/pages/4137.json	(from https://www.uogplc.com/about-us/business-model/)
02:47:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Sep%202025%2001:47:30%20GMT	https://www.uogplc.com/?p=4137	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/index305d.html	(from https://www.uogplc.com/about-us/business-model/)
02:47:30	96683/96683	---M--	200	added ('OK')	image/jpeg	etag:%2267c9b262-1b95a%22	https://www.uogplc.com/wp-content/uploads/2022/05/business-model-featured.jpg	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/uploads/2022/05/business-model-featured.jpg	(from https://www.uogplc.com/about-us/business-model/)
02:47:30	61684/61684	---M--	200	added ('OK')	image/jpeg	etag:%226852ce5c-fe07%22	https://www.uogplc.com/wp-content/uploads/elementor/thumbs/business-model-featured-r2grdkk60gbw8k0yexi3yqw1hepanil8rd1llgvb00.jpg	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/uploads/elementor/thumbs/business-model-featured-r2grdkk60gbw8k0yexi3yqw1hepanil8rd1llgvb00.jpg	(from https://www.uogplc.com/about-us/business-model/)
02:47:30	1180/1180	---M--	200	added ('OK')	image/webp	etag:%2267c9e888-522%22	https://www.uogplc.com/wp-content/uploads/elementor/thumbs/down-arrow-r2grdtydtitfplk2humtqtgw5sltv5fvp43rs0q0h4.gif	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/uploads/elementor/thumbs/down-arrow-r2grdtydtitfplk2humtqtgw5sltv5fvp43rs0q0h4.webp	(from https://www.uogplc.com/about-us/business-model/)
02:47:31	7006/7006	---M--	200	added ('OK')	image/webp	etag:%226852ce5c-2111%22	https://www.uogplc.com/wp-content/uploads/elementor/thumbs/Produce-icon-r2grduw6si3pkopormvfizz0oge2lt9un5wo6airy8.gif	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/uploads/elementor/thumbs/Produce-icon-r2grduw6si3pkopormvfizz0oge2lt9un5wo6airy8.webp	(from https://www.uogplc.com/about-us/business-model/)
02:47:31	6240/6240	---M--	200	added ('OK')	image/webp	etag:%226852ce5c-1f61%22	https://www.uogplc.com/wp-content/uploads/elementor/thumbs/Grow-icon-r2gre1h24ccptyg4p7ptigb8u5hn3ozz02h2j890qo.gif	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/uploads/elementor/thumbs/Grow-icon-r2gre1h24ccptyg4p7ptigb8u5hn3ozz02h2j890qo.webp	(from https://www.uogplc.com/about-us/business-model/)
02:47:32	120281/120281	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2005%20Sep%202025%2001:47:32%20GMT	https://www.uogplc.com/?page_id=3474	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/index9f5e.html	(from https://www.uogplc.com/about-us/business-model/)
02:47:32	6158/6158	---M--	200	added ('OK')	image/webp	etag:%226852ce5c-2012%22	https://www.uogplc.com/wp-content/uploads/elementor/thumbs/Money-icon-r2grdq6zubx9ymwij2uaoj5ppj18jbr6yin8rwpqtc.gif	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/uploads/elementor/thumbs/Money-icon-r2grdq6zubx9ymwij2uaoj5ppj18jbr6yin8rwpqtc.webp	(from https://www.uogplc.com/about-us/business-model/)
02:47:32	5822/5822	---M--	200	added ('OK')	image/png	etag:%226852ce5c-16be%22	https://www.uogplc.com/wp-content/uploads/elementor/thumbs/down-arrow-r2gre4alwp7l9b51th3q08uyp16v7tkxeja422aoko.png	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/uploads/elementor/thumbs/down-arrow-r2gre4alwp7l9b51th3q08uyp16v7tkxeja422aoko.png	(from https://www.uogplc.com/about-us/business-model/)
02:47:32	40467/40467	---M--	200	added ('OK')	image/jpeg	etag:%2267c9b485-a686%22	https://www.uogplc.com/wp-content/uploads/elementor/thumbs/business-model-featured-r2grdkk60ge62xe3r87y36830si3r2hz5b0xpaz2jk.jpg	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/uploads/elementor/thumbs/business-model-featured-r2grdkk60ge62xe3r87y36830si3r2hz5b0xpaz2jk.jpg	(from https://www.uogplc.com/about-us/business-model/)
02:47:32	26926/26926	---M--	200	added ('OK')	image/jpeg	etag:%2267c9b485-6d58%22	https://www.uogplc.com/wp-content/uploads/elementor/thumbs/D24905-0087-scaled-r2grdc3may2l6fqe4mkayqcxobnstske455kdtbm3k.jpg	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/uploads/elementor/thumbs/D24905-0087-scaled-r2grdc3may2l6fqe4mkayqcxobnstske455kdtbm3k.jpg	(from https://www.uogplc.com/about-us/business-model/)
02:47:33	39343/39343	---M--	200	added ('OK')	image/jpeg	etag:%2267c9b485-9fae%22	https://www.uogplc.com/wp-content/uploads/elementor/thumbs/HNP_3245-Edit-scaled-r2grdb5s441autrra45oe8lh2xsfm3gns0i2wjd09s.jpg	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/uploads/elementor/thumbs/HNP_3245-Edit-scaled-r2grdb5s441autrra45oe8lh2xsfm3gns0i2wjd09s.jpg	(from https://www.uogplc.com/about-us/business-model/)
02:47:33	30234/30234	---M--	200	added ('OK')	image/jpeg	etag:%2267c9b485-7b2e%22	https://www.uogplc.com/wp-content/uploads/elementor/thumbs/4119-305-scaled-r2grdc3may2l6fqe4mkayqcxobnstske455kdtbm3k.jpg	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/uploads/elementor/thumbs/4119-305-scaled-r2grdc3may2l6fqe4mkayqcxobnstske455kdtbm3k.jpg	(from https://www.uogplc.com/about-us/business-model/)
02:47:33	19428/19428	---M--	200	added ('OK')	image/jpeg	etag:%2267c9b485-52f8%22	https://www.uogplc.com/wp-content/uploads/elementor/thumbs/History-Featured-r2grdndokyi11ra0arftsnigsy47e5t65oze54uw0w.jpg	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/uploads/elementor/thumbs/History-Featured-r2grdndokyi11ra0arftsnigsy47e5t65oze54uw0w.jpg	(from https://www.uogplc.com/about-us/business-model/)
02:47:33	5651/5651	---MCZ	200	added ('OK')	text/css	etag:W/%22685bd7b5-1613%22	https://www.uogplc.com/wp-content/uploads/elementor/css/post-3613.css?ver=1750849461	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/uploads/elementor/css/post-36132571.css	(from https://www.uogplc.com/about-us/business-model/)
02:47:34	4619/4619	---MCZ	200	added ('OK')	text/css	etag:W/%22685bcd71-120b%22	https://www.uogplc.com/wp-content/uploads/elementor/css/post-3616.css?ver=1750846833	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/uploads/elementor/css/post-361604a9.css	(from https://www.uogplc.com/about-us/business-model/)
02:47:34	139/139	---MCZ	200	added ('OK')	text/css	etag:W/%2268527649-8b%22	https://www.uogplc.com/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInRight.min.css?ver=3.29.2	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInRight.min2801.css	(from https://www.uogplc.com/about-us/business-model/)
02:47:34	561/561	---MCZ	200	added ('OK')	text/css	etag:W/%2267c9b290-231%22	https://www.uogplc.com/wp-content/plugins/bdthemes-element-pack/assets/css/ep-breadcrumbs.css?ver=6.5.0	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/plugins/bdthemes-element-pack/assets/css/ep-breadcrumbse6df.css	(from https://www.uogplc.com/about-us/business-model/)
02:47:34	8886/8886	---MCZ	200	added ('OK')	application/javascript	etag:W/%226852a8d6-22b6%22	http://www.uogplc.com/wp-content/plugins/theplus_elementor_addon/assets/js/extra/jquery.waypoints.min.js?ver=1755639299	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/plugins/theplus_elementor_addon/assets/js/extra/jquery.waypoints.mina4ad.js	(from https://www.uogplc.com/about-us/business-model/)
02:47:35	554/554	---MCZ	200	added ('OK')	application/javascript	etag:W/%226852a8d6-22a%22	http://www.uogplc.com/wp-content/plugins/theplus_elementor_addon/assets/js/main/general/plus-reveal-animation.min.js?ver=1755639299	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/plugins/theplus_elementor_addon/assets/js/main/general/plus-reveal-animation.mina4ad.js	(from https://www.uogplc.com/about-us/business-model/)
02:47:35	20798/20798	---MCZ	200	added ('OK')	application/javascript	etag:W/%226852a8d6-513e%22	http://www.uogplc.com/wp-content/plugins/theplus_elementor_addon/assets/js/main/accordion/plus-accordion.min.js?ver=1755639299	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/plugins/theplus_elementor_addon/assets/js/main/accordion/plus-accordion.mina4ad.js	(from https://www.uogplc.com/about-us/business-model/)
02:47:36	854/854	---MCZ	200	added ('OK')	application/javascript	etag:W/%226852a8d6-356%22	http://www.uogplc.com/wp-content/plugins/theplus_elementor_addon/assets/js/main/image-factory/plus-image-factory.min.js?ver=1755639299	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/plugins/theplus_elementor_addon/assets/js/main/image-factory/plus-image-factory.mina4ad.js	(from https://www.uogplc.com/about-us/business-model/)
02:47:36	14234/14234	---MCZ	200	added ('OK')	application/javascript	etag:W/%226852a8d6-379a%22	http://www.uogplc.com/wp-content/plugins/theplus_elementor_addon/assets/js/main/navigation-menu/plus-nav-menu.min.js?ver=1755639299	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/plugins/theplus_elementor_addon/assets/js/main/navigation-menu/plus-nav-menu.mina4ad.js	(from https://www.uogplc.com/about-us/business-model/)
02:47:37	5520/5520	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264d67b72-1590%22	https://www.uogplc.com/wp-includes/js/imagesloaded.min.js?ver=5.0.0	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-includes/js/imagesloaded.minbb93.js	(from https://www.uogplc.com/about-us/business-model/)
02:47:37	4885/4885	---MCZ	200	added ('OK')	text/css	etag:W/%226852a8f7-1315%22	http://www.uogplc.com/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/css/main/plus-extra-adv/plus-extra-adv.min.css?ver=1755623839	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/css/main/plus-extra-adv/plus-extra-adv.min3b1f.css	(from https://www.uogplc.com/our-strategy/)
02:47:38	684/684	---MCZ	200	added ('OK')	text/css	etag:W/%226852a8f7-2ac%22	http://www.uogplc.com/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/css/main/plus-extra-adv/plus-alignmnet.css?ver=1755623839	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/css/main/plus-extra-adv/plus-alignmnet3b1f.css	(from https://www.uogplc.com/our-strategy/)
02:47:38	1277/1277	---MCZ	200	added ('OK')	text/css	etag:W/%226852a8d6-4fd%22	http://www.uogplc.com/wp-content/plugins/theplus_elementor_addon/assets/css/main/plus-extra-adv/plus-reveal-animate.css?ver=1755623839	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/plugins/theplus_elementor_addon/assets/css/main/plus-extra-adv/plus-reveal-animate3b1f.css	(from https://www.uogplc.com/our-strategy/)
02:47:38	3968/3968	---MCZ	200	added ('OK')	text/css	etag:W/%226852a8f7-f80%22	http://www.uogplc.com/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/css/main/tp-button/tp-button-style.css?ver=1755623839	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/css/main/tp-button/tp-button-style3b1f.css	(from https://www.uogplc.com/our-strategy/)
02:47:39	3040/3040	---MCZ	200	added ('OK')	text/css	etag:W/%226852a8f7-be0%22	http://www.uogplc.com/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/css/main/tp-button/tp-button-style-13.css?ver=1755623839	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/css/main/tp-button/tp-button-style-133b1f.css	(from https://www.uogplc.com/our-strategy/)
02:47:39	2943/2943	---MCZ	200	added ('OK')	text/css	etag:W/%226852a8f7-b7f%22	http://www.uogplc.com/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/css/main/tp-button/tp-button-style-9.css?ver=1755623839	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/css/main/tp-button/tp-button-style-93b1f.css	(from https://www.uogplc.com/our-strategy/)
02:47:39	23160/23160	---MCZ	200	added ('OK')	text/css	etag:W/%226852a8d6-5a78%22	http://www.uogplc.com/wp-content/plugins/theplus_elementor_addon/assets/css/main/image-factory/plus-image-factory.min.css?ver=1755623839	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/plugins/theplus_elementor_addon/assets/css/main/image-factory/plus-image-factory.min3b1f.css	(from https://www.uogplc.com/our-strategy/)
02:47:40	31872/31872	---MCZ	200	added ('OK')	text/css	etag:W/%226852a8d6-7c80%22	http://www.uogplc.com/wp-content/plugins/theplus_elementor_addon/assets/css/main/navigation-menu/plus-nav-menu.min.css?ver=1755623839	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/plugins/theplus_elementor_addon/assets/css/main/navigation-menu/plus-nav-menu.min3b1f.css	(from https://www.uogplc.com/our-strategy/)
02:47:40	130/130	---MCZ	200	added ('OK')	text/css	etag:W/%2268527649-82%22	https://www.uogplc.com/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInUp.min.css?ver=3.29.2	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInUp.min2801.css	(from https://www.uogplc.com/our-strategy/)
02:47:40	26438/26438	---MCZ	200	added ('OK')	text/css	etag:W/%22685bd7b5-6746%22	https://www.uogplc.com/wp-content/uploads/elementor/css/post-4107.css?ver=1755623839	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/uploads/elementor/css/post-41073b1f.css	(from https://www.uogplc.com/our-strategy/)
02:47:41	88226/88226	---MCZ	200	added ('OK')	application/json	date:Fri,%2005%20Sep%202025%2001:47:42%20GMT	https://www.uogplc.com/wp-json/wp/v2/pages/4107	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-json/wp/v2/pages/4107.json	(from https://www.uogplc.com/our-strategy/)
02:47:41	358240/358240	---M--	200	added ('OK')	image/jpeg	etag:%2267c9b259-57760%22	https://www.uogplc.com/wp-content/uploads/2023/10/D24905-0087-scaled.jpg	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/uploads/2023/10/D24905-0087-scaled.jpg	(from https://www.uogplc.com/our-strategy/)
02:47:41	280180/280180	---M--	200	added ('OK')	image/jpeg	etag:%2267c9b485-48b6f%22	https://www.uogplc.com/wp-content/uploads/elementor/thumbs/D24905-0087-scaled-r2grdc4a6hz9vqeebyp7260kxeskh8wk51e13go6ge.jpg	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/uploads/elementor/thumbs/D24905-0087-scaled-r2grdc4a6hz9vqeebyp7260kxeskh8wk51e13go6ge.jpg	(from https://www.uogplc.com/our-strategy/)
02:47:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Sep%202025%2001:47:42%20GMT	https://www.uogplc.com/?p=4107	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/indexc01d.html	(from https://www.uogplc.com/our-strategy/)
02:47:42	1392/1392	---M--	200	added ('OK')	image/webp	etag:%2267c9b26c-946%22	https://www.uogplc.com/wp-content/uploads/2022/05/Pillar-one-icon.gif	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/uploads/2022/05/Pillar-one-icon.webp	(from https://www.uogplc.com/our-strategy/)
02:47:42	1588/1588	---M--	200	added ('OK')	image/webp	etag:%2267c9b262-a40%22	https://www.uogplc.com/wp-content/uploads/2022/05/Pillar-two-icon-1.gif	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/uploads/2022/05/Pillar-two-icon-1.webp	(from https://www.uogplc.com/our-strategy/)
02:47:42	1070/1070	---M--	200	added ('OK')	image/webp	etag:%2267c9b26c-7e5%22	https://www.uogplc.com/wp-content/uploads/2022/05/Pillar-three-icon.gif	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/uploads/2022/05/Pillar-three-icon.webp	(from https://www.uogplc.com/our-strategy/)
02:47:42	1164/1164	---M--	200	added ('OK')	image/webp	etag:%2267c9b268-8cb%22	https://www.uogplc.com/wp-content/uploads/2022/05/Pillar-four-icon.gif	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/uploads/2022/05/Pillar-four-icon.webp	(from https://www.uogplc.com/our-strategy/)
02:47:43	8886/8886	---MCZ	200	added ('OK')	application/javascript	etag:W/%226852a8d6-22b6%22	http://www.uogplc.com/wp-content/plugins/theplus_elementor_addon/assets/js/extra/jquery.waypoints.min.js?ver=1755623839	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/plugins/theplus_elementor_addon/assets/js/extra/jquery.waypoints.min3b1f.js	(from https://www.uogplc.com/our-strategy/)
